ID,Age,Experience,Income,ZIP_Code,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard
nan,nan,nan,nan,nan,2.0,nan,1.0,nan,0.0,1.0,1.0,1.0,1.0
nan,46.0,22.0,nan,nan,4.0,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,3.0,nan,1.0,0.0,0.0,1.0,1.0,1.0,1.0
nan,24.0,0.0,nan,nan,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,nan,3.0,0.0,1.0,0.0,0.0,1.0,0.0
nan,34.0,8.0,nan,nan,4.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,65.0,40.0,nan,nan,1.0,1.1,3.0,nan,0.0,0.0,0.0,1.0,nan
nan,38.0,nan,nan,nan,3.0,nan,3.0,0.0,1.0,0.0,1.0,1.0,1.0
nan,62.0,36.0,nan,nan,2.0,0.2,3.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,85.0,nan,nan,3.4,3.0,0.0,1.0,0.0,nan,0.0,nan
nan,nan,25.0,90.0,nan,nan,nan,2.0,0.0,0.0,nan,0.0,1.0,0.0
nan,57.0,32.0,nan,nan,2.0,3.7,1.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,1.0,2.0,1.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,2.0,nan,2.0,0.0,1.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,3.0,0.9,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,53.0,28.0,nan,nan,2.0,0.6,3.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,nan,nan,4.0,nan,3.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,4.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,34.0,10.0,nan,nan,1.0,nan,1.0,nan,0.0,0.0,0.0,0.0,1.0
nan,47.0,21.0,nan,nan,2.0,0.8,3.0,0.0,0.0,0.0,0.0,nan,nan
nan,62.0,nan,nan,nan,nan,nan,3.0,nan,1.0,0.0,1.0,1.0,1.0
nan,nan,nan,nan,nan,4.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,59.0,nan,nan,nan,2.0,2.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,47.0,21.0,nan,nan,nan,nan,2.0,0.0,0.0,0.0,0.0,1.0,nan
nan,nan,nan,nan,nan,3.0,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,56.0,32.0,nan,nan,2.0,nan,1.0,nan,0.0,nan,0.0,1.0,0.0
nan,nan,nan,28.0,nan,1.0,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,2.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,154.0,nan,3.0,nan,nan,nan,1.0,0.0,1.0,1.0,1.0
nan,42.0,18.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0
nan,44.0,19.0,nan,nan,4.0,1.9,3.0,nan,0.0,0.0,0.0,nan,0.0
nan,47.0,21.0,nan,nan,nan,nan,2.0,0.0,0.0,0.0,0.0,1.0,nan
nan,30.0,6.0,nan,nan,2.0,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,2.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,56.0,32.0,nan,nan,4.0,nan,1.0,nan,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,4.0,nan,1.0,nan,1.0,0.0,0.0,1.0,0.0
nan,26.0,0.0,42.0,nan,4.0,1.3,3.0,nan,0.0,nan,0.0,nan,0.0
nan,59.0,35.0,nan,nan,nan,nan,1.0,nan,0.0,0.0,0.0,0.0,nan
nan,62.0,36.0,nan,nan,3.0,0.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,2.0,nan,1.0,106.0,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,4.0,4.0,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,51.0,25.0,nan,nan,3.0,0.7,nan,nan,nan,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,3.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,51.0,nan,nan,nan,1.0,nan,3.0,nan,0.0,0.0,0.0,0.0,1.0
nan,27.0,1.0,nan,nan,3.0,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0
nan,46.0,21.0,nan,nan,4.0,1.9,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,46.0,20.0,nan,nan,nan,nan,1.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,2.0,nan,1.0,0.0,0.0,1.0,0.0,1.0,0.0
nan,nan,32.0,44.0,nan,nan,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,42.0,18.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0
nan,59.0,nan,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,69.0,nan,3.0,nan,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,82.0,nan,2.0,1.7,2.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,34.0,nan,nan,nan,nan,nan,3.0,0.0,1.0,0.0,nan,1.0,0.0
nan,46.0,21.0,nan,nan,2.0,nan,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,52.0,28.0,nan,nan,1.0,nan,1.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,54.0,nan,nan,1.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,1.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,32.0,44.0,nan,nan,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,40.0,nan,1.0,nan,1.0,0.0,0.0,1.0,1.0,1.0,1.0
nan,29.0,3.0,nan,nan,2.0,4.5,1.0,nan,0.0,0.0,0.0,1.0,nan
nan,49.0,23.0,nan,nan,4.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,11.0,nan,nan,2.0,nan,nan,nan,0.0,1.0,0.0,0.0,0.0
nan,57.0,31.0,nan,nan,4.0,nan,2.0,nan,0.0,0.0,0.0,1.0,0.0
nan,25.0,0.0,nan,nan,3.0,2.6,3.0,nan,0.0,0.0,0.0,nan,0.0
nan,nan,17.0,nan,nan,1.0,nan,1.0,nan,0.0,0.0,0.0,1.0,0.0
nan,27.0,2.0,nan,nan,2.0,nan,nan,nan,0.0,nan,0.0,1.0,0.0
nan,54.0,nan,nan,nan,4.0,nan,3.0,nan,0.0,0.0,0.0,0.0,0.0
nan,53.0,26.0,nan,nan,2.0,1.0,2.0,nan,0.0,0.0,0.0,0.0,nan
nan,nan,29.0,nan,93105.0,1.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,54.0,nan,nan,1.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,11.0,nan,nan,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,64.0,nan,4.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,42.0,18.0,nan,nan,3.0,2.1,3.0,0.0,0.0,nan,0.0,1.0,nan
nan,nan,25.0,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,38.0,nan,2.0,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,39.0,15.0,nan,nan,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,91330.0,4.0,1.5,nan,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,6.0,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,nan,nan,2.0,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,38.0,14.0,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,24.0,nan,2.0,nan,3.0,0.0,0.0,0.0,0.0,nan,1.0
nan,nan,nan,nan,nan,1.0,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,44.0,19.0,nan,nan,1.0,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,61.0,37.0,nan,nan,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,52.0,28.0,nan,nan,4.0,nan,2.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,2.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,56.0,32.0,nan,nan,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,4.0,nan,1.0,0.0,0.0,1.0,0.0,0.0,0.0
nan,nan,6.0,nan,nan,nan,1.0,2.0,nan,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,1.0,1.0,3.0,0.0,nan,0.0,0.0,1.0,0.0
nan,51.0,27.0,nan,nan,nan,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,35.0,23.0,nan,1.0,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,30.0,4.0,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,49.0,23.0,nan,nan,1.0,nan,3.0,0.0,nan,0.0,0.0,0.0,nan
nan,nan,nan,nan,nan,4.0,1.8,2.0,0.0,0.0,1.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,1.0,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,65.0,40.0,nan,nan,3.0,nan,1.0,0.0,0.0,0.0,0.0,nan,0.0
nan,27.0,0.0,nan,nan,1.0,2.0,2.0,nan,0.0,0.0,0.0,0.0,1.0
nan,60.0,35.0,nan,nan,nan,nan,3.0,0.0,1.0,0.0,0.0,0.0,1.0
nan,nan,6.0,nan,nan,4.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,46.0,20.0,nan,nan,nan,nan,1.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,36.0,nan,nan,1.0,nan,2.0,nan,0.0,1.0,0.0,0.0,0.0
nan,28.0,nan,nan,nan,3.0,nan,2.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,nan,1.0,0.0,0.0,nan,0.0,0.0,0.0
nan,nan,nan,179.0,nan,nan,nan,3.0,nan,1.0,0.0,0.0,0.0,0.0
nan,nan,nan,71.0,nan,2.0,1.75,3.0,nan,0.0,0.0,0.0,0.0,0.0
nan,30.0,4.0,nan,nan,4.0,2.1,3.0,0.0,0.0,0.0,0.0,1.0,nan
nan,42.0,18.0,nan,nan,3.0,2.1,3.0,0.0,0.0,nan,0.0,1.0,nan
nan,nan,6.0,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,40.0,15.0,nan,nan,2.0,3.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,138.0,nan,2.0,nan,2.0,0.0,1.0,0.0,0.0,1.0,0.0
nan,53.0,23.0,nan,nan,4.0,0.4,3.0,nan,0.0,nan,0.0,1.0,0.0
nan,42.0,17.0,nan,nan,4.0,0.4,1.0,0.0,0.0,nan,0.0,nan,0.0
nan,38.0,14.0,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,60.0,34.0,nan,nan,2.0,2.0,1.0,nan,0.0,0.0,0.0,0.0,0.0
nan,27.0,3.0,nan,nan,4.0,nan,1.0,0.0,0.0,0.0,0.0,nan,0.0
nan,61.0,35.0,nan,nan,nan,nan,2.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,27.0,2.0,nan,nan,2.0,nan,nan,nan,0.0,nan,0.0,1.0,0.0
nan,45.0,nan,nan,nan,3.0,nan,2.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,41.0,16.0,nan,nan,nan,0.4,1.0,nan,0.0,0.0,0.0,1.0,nan
nan,44.0,20.0,nan,nan,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,4.0,nan,1.0,0.0,0.0,nan,0.0,0.0,0.0
nan,nan,nan,139.0,nan,1.0,nan,1.0,nan,0.0,0.0,0.0,1.0,0.0
nan,48.0,22.0,nan,nan,1.0,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,47.0,22.0,81.0,nan,1.0,2.9,1.0,nan,0.0,0.0,0.0,0.0,nan
nan,nan,nan,nan,nan,3.0,nan,1.0,0.0,0.0,1.0,0.0,0.0,nan
nan,27.0,0.0,nan,nan,4.0,1.0,3.0,0.0,0.0,0.0,0.0,nan,nan
nan,66.0,41.0,nan,nan,3.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,43.0,17.0,nan,nan,3.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,95014.0,3.0,0.7,2.0,nan,0.0,0.0,0.0,1.0,0.0
nan,28.0,nan,nan,nan,3.0,nan,2.0,161.0,nan,0.0,0.0,nan,0.0
nan,52.0,28.0,nan,nan,4.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
nan,45.0,20.0,nan,nan,4.0,1.1,2.0,nan,0.0,nan,0.0,1.0,0.0
nan,24.0,-2.0,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,0.2,3.0,nan,0.0,1.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,1.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,30.0,nan,nan,nan,4.0,1.8,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,49.0,23.0,nan,nan,1.0,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,27.0,nan,nan,4.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,56.0,30.0,nan,nan,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
nan,50.0,nan,nan,nan,nan,nan,1.0,89.0,0.0,0.0,0.0,1.0,0.0
nan,53.0,nan,nan,nan,2.0,nan,3.0,0.0,1.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,2.0,nan,2.0,nan,0.0,0.0,0.0,1.0,1.0
nan,58.0,nan,nan,nan,3.0,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,2.0,nan,2.0,nan,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,53.0,nan,4.0,nan,3.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,4.0,0.4,nan,nan,0.0,0.0,0.0,1.0,1.0
nan,56.0,30.0,nan,nan,1.0,1.9,2.0,nan,0.0,0.0,0.0,1.0,0.0
nan,48.0,23.0,nan,nan,4.0,0.4,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,1.0,2.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,129.0,nan,1.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,85.0,nan,4.0,0.1,2.0,nan,0.0,0.0,0.0,0.0,nan
nan,nan,nan,nan,nan,2.0,2.8,1.0,nan,0.0,0.0,0.0,1.0,0.0
nan,43.0,19.0,nan,nan,4.0,nan,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,52.0,nan,2.0,nan,2.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,22.0,nan,nan,1.0,nan,1.0,0.0,0.0,1.0,1.0,1.0,1.0
nan,nan,3.0,nan,nan,1.0,nan,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,3.0,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,57.0,32.0,nan,nan,3.0,1.6,3.0,0.0,0.0,nan,0.0,0.0,0.0
nan,55.0,31.0,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,47.0,23.0,nan,nan,2.0,nan,1.0,nan,0.0,0.0,0.0,1.0,1.0
nan,58.0,34.0,nan,nan,4.0,1.6,2.0,0.0,0.0,0.0,0.0,0.0,nan
nan,53.0,28.0,nan,nan,1.0,1.3,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,2.0,nan,2.0,0.0,1.0,1.0,1.0,1.0,1.0
nan,46.0,22.0,nan,nan,4.0,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0
nan,41.0,15.0,nan,nan,1.0,0.7,3.0,nan,0.0,0.0,0.0,nan,nan
nan,nan,nan,nan,nan,2.0,1.7,2.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,3.0,nan,1.0,0.0,1.0,0.0,1.0,1.0,1.0
nan,44.0,18.0,nan,nan,2.0,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,50.0,26.0,148.0,nan,2.0,nan,1.0,nan,0.0,0.0,0.0,nan,0.0
nan,nan,nan,nan,nan,2.0,nan,3.0,0.0,1.0,0.0,0.0,1.0,0.0
nan,55.0,30.0,nan,nan,4.0,0.1,3.0,nan,0.0,0.0,0.0,1.0,nan
nan,nan,nan,nan,92780.0,1.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,22.0,nan,nan,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,59.0,34.0,nan,nan,4.0,nan,1.0,nan,0.0,0.0,0.0,1.0,1.0
nan,45.0,20.0,nan,nan,4.0,1.9,3.0,0.0,0.0,0.0,0.0,1.0,nan
nan,30.0,4.0,nan,nan,nan,nan,2.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,nan,nan,3.0,2.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,61.0,37.0,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,54.0,28.0,nan,nan,nan,nan,2.0,nan,1.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,nan,3.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,63.0,nan,nan,nan,2.0,nan,3.0,nan,1.0,0.0,0.0,0.0,0.0
nan,66.0,40.0,nan,nan,2.0,0.7,3.0,nan,0.0,0.0,0.0,0.0,nan
nan,nan,nan,nan,nan,4.0,3.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,4.0,0.4,1.0,0.0,nan,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,2.0,nan,nan,209.0,1.0,0.0,0.0,1.0,0.0
nan,31.0,7.0,nan,nan,1.0,nan,nan,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,nan,nan,4.0,2.5,2.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,nan,2.0,nan,0.0,0.0,0.0,1.0,0.0
nan,35.0,9.0,nan,nan,2.0,nan,1.0,0.0,0.0,nan,0.0,1.0,0.0
nan,40.0,14.0,nan,nan,3.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,154.0,nan,3.0,nan,nan,nan,1.0,0.0,1.0,1.0,1.0
nan,44.0,18.0,nan,nan,1.0,0.7,3.0,nan,0.0,0.0,0.0,0.0,nan
nan,nan,nan,nan,nan,1.0,2.6,2.0,0.0,0.0,nan,0.0,0.0,1.0
nan,59.0,35.0,nan,nan,nan,nan,1.0,nan,0.0,0.0,0.0,0.0,nan
nan,nan,3.0,nan,nan,1.0,nan,3.0,0.0,1.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,1.0,nan,3.0,0.0,0.0,1.0,1.0,1.0,1.0
nan,nan,nan,22.0,nan,nan,nan,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,2.0,0.8,3.0,nan,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.0,0.0,0.0,0.0,0.0
nan,51.0,25.0,nan,nan,nan,nan,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,26.0,2.0,nan,nan,2.0,nan,1.0,nan,nan,0.0,0.0,0.0,0.0
nan,33.0,9.0,nan,nan,nan,nan,1.0,nan,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,94305.0,4.0,nan,2.0,nan,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,4.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,45.0,19.0,nan,nan,2.0,1.7,2.0,0.0,0.0,nan,0.0,nan,0.0
nan,nan,nan,nan,nan,3.0,nan,nan,nan,1.0,1.0,1.0,1.0,0.0
nan,nan,nan,39.0,nan,3.0,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,50.0,nan,nan,nan,nan,nan,1.0,89.0,0.0,0.0,0.0,1.0,0.0
nan,62.0,37.0,nan,nan,3.0,nan,1.0,nan,0.0,0.0,0.0,1.0,0.0
nan,63.0,nan,31.0,nan,1.0,nan,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,49.0,25.0,nan,nan,1.0,0.9,3.0,0.0,0.0,0.0,0.0,nan,0.0
nan,nan,nan,21.0,nan,2.0,nan,3.0,nan,0.0,nan,0.0,1.0,0.0
nan,61.0,36.0,nan,nan,4.0,1.7,1.0,nan,0.0,0.0,0.0,nan,0.0
nan,43.0,19.0,nan,nan,4.0,nan,3.0,0.0,nan,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,4.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,61.0,36.0,nan,nan,3.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,35.0,9.0,nan,nan,3.0,nan,2.0,0.0,0.0,nan,0.0,1.0,0.0
nan,59.0,33.0,nan,nan,4.0,1.9,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,3.0,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,61.0,nan,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,48.0,23.0,nan,nan,1.0,1.3,2.0,0.0,0.0,0.0,0.0,nan,0.0
nan,37.0,11.0,nan,nan,nan,nan,1.0,nan,0.0,0.0,0.0,1.0,1.0
nan,56.0,32.0,nan,nan,1.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,21.0,nan,2.0,nan,3.0,nan,0.0,nan,0.0,1.0,0.0
nan,35.0,8.0,nan,nan,2.0,1.67,2.0,0.0,0.0,0.0,0.0,nan,0.0
nan,nan,nan,nan,nan,2.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,1.0,nan,2.0,98.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,39.0,nan,3.0,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,22.0,nan,nan,1.0,nan,1.0,0.0,0.0,1.0,1.0,1.0,1.0
nan,64.0,40.0,nan,94028.0,2.0,nan,3.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,nan,nan,nan,3.0,nan,3.0,nan,1.0,0.0,0.0,1.0,0.0
nan,45.0,21.0,nan,nan,1.0,nan,3.0,nan,0.0,0.0,0.0,1.0,1.0
nan,nan,27.0,nan,nan,4.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,58.0,nan,nan,nan,3.0,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,54.0,nan,nan,nan,4.0,nan,3.0,0.0,0.0,1.0,0.0,1.0,0.0
nan,48.0,22.0,nan,nan,2.0,nan,3.0,nan,0.0,0.0,0.0,nan,0.0
nan,51.0,25.0,nan,nan,3.0,0.7,nan,nan,nan,0.0,0.0,0.0,0.0
nan,53.0,26.0,nan,nan,1.0,0.5,2.0,0.0,0.0,0.0,0.0,nan,1.0
nan,nan,27.0,nan,nan,3.0,1.0,nan,nan,0.0,1.0,nan,nan,1.0
nan,43.0,18.0,nan,nan,2.0,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,1.0,nan,1.0,nan,0.0,0.0,0.0,0.0,0.0
nan,32.0,7.0,nan,nan,1.0,nan,1.0,nan,nan,1.0,nan,0.0,0.0
nan,34.0,10.0,nan,nan,nan,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,nan,24.0,nan,nan,1.0,nan,3.0,0.0,0.0,0.0,0.0,nan,0.0
nan,62.0,36.0,nan,nan,2.0,nan,1.0,nan,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,nan,nan,1.0,nan,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,39.0,15.0,nan,nan,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
nan,nan,7.0,nan,nan,2.0,nan,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,24.0,nan,nan,1.0,nan,3.0,0.0,0.0,0.0,0.0,nan,0.0
nan,nan,1.0,nan,nan,2.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,37.0,12.0,nan,nan,2.0,3.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0
nan,nan,nan,nan,nan,3.0,nan,1.0,0.0,0.0,1.0,0.0,0.0,nan
nan,43.0,19.0,nan,nan,nan,nan,1.0,nan,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,60.0,nan,3.0,2.2,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,39.0,14.0,nan,nan,1.0,4.1,1.0,nan,0.0,nan,0.0,nan,0.0
nan,34.0,9.0,nan,nan,4.0,2.0,2.0,nan,0.0,0.0,0.0,nan,1.0
nan,nan,21.0,nan,nan,1.0,nan,2.0,0.0,nan,0.0,0.0,1.0,0.0
nan,46.0,22.0,nan,nan,3.0,nan,1.0,nan,nan,0.0,0.0,1.0,0.0
nan,51.0,26.0,nan,nan,3.0,2.0,2.0,nan,0.0,0.0,0.0,1.0,0.0
nan,44.0,20.0,nan,nan,1.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,60.0,35.0,nan,nan,nan,nan,2.0,nan,0.0,0.0,0.0,0.0,0.0
nan,65.0,nan,nan,nan,1.0,nan,2.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,58.0,33.0,138.0,nan,2.0,3.9,1.0,0.0,0.0,nan,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,2.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0
nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,0.0,0.0,0.0,1.0
nan,nan,nan,62.0,nan,3.0,nan,3.0,nan,0.0,0.0,0.0,1.0,0.0
nan,54.0,29.0,nan,nan,1.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
